[2025-03-12 01:34:04,772] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:34:05,782] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:34:06,787] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:34:07,796] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:34:08,825] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:34:09,853] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:34:10,866] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:34:11,884] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:34:24,876] INFO - Order routes initialized
[2025-03-12 01:39:57,916] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
[2025-03-12 01:40:06,420] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
[2025-03-12 01:44:24,804] INFO - Order routes initialized
[2025-03-12 01:44:56,183] INFO - Order routes initialized
[2025-03-12 01:44:59,658] INFO - Order routes initialized
[2025-03-12 01:45:11,657] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
[2025-03-12 01:45:18,394] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
[2025-03-12 02:11:05,986] ERROR - Error in get_user_orders_service: Database connection failed: SSL connection has been closed unexpectedly

[2025-03-12 02:11:07,813] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
[2025-03-12 02:11:11,546] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
[2025-03-12 02:12:04,944] INFO - Order routes initialized
[2025-03-12 02:12:13,786] INFO - Order routes initialized
[2025-03-12 02:13:57,971] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
[2025-03-12 02:25:42,175] ERROR - Error in get_user_orders_service: Database connection failed: SSL connection has been closed unexpectedly

[2025-03-12 02:25:43,973] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
[2025-03-12 02:25:47,757] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
[2025-03-12 02:26:02,405] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
[2025-03-12 02:27:22,381] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
[2025-03-12 02:27:33,281] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
